pmid,title,authors,keywords
39540013,"Brain MRI in infants exposed to the Zika virus, with one-year follow-up: expanding the phenotype.","Teresa Cristina de Castro Ramos Sarmet Dos Santos, Mai-Lan Ho, Maria de Fatima Vasco Aragão, Renata Artimos de Oliveira Vianna, Alexandre Ribeiro Fernandes, Alair Augusto Sarmet Moreira Damas Dos Santos, Claudete Aparecida Araújo Cardoso",
39428933,"Envelope Protein in Differential Serodiagnosis of Dengue, Zika and Chikungunya Viruses: A Systematic Review.","Amauri Donadon Leal Junior, Fernando Americo Jorge, Franciele Abigail Vilugron Rodrigues-Vendramini, Pollyanna Cristina Vincenzi Conrado, Deborah de Castro Moreira, Rafaela Daleffe Pepino, Isis Regina Grenier Capoci, Patricia de Souza Bonfim-Mendonca, Luciana Dias Ghiraldi Lopes, Dennis Armando Bertolini, Izabel Galhardo Demarchi, Jorge Juarez Vieira Teixeira, Erika Seki Kioshima","Humans, Viral Envelope Proteins, Chikungunya virus, Serologic Tests, Zika Virus, Chikungunya Fever, Dengue Virus, Dengue, Zika Virus Infection"
39427631,Coumarin-imidazopyridine hybrids and their first-in-class Zn,"Henrique Jefferson de Arruda, Larissa Almeida Ferreira, Gleyton Leonel S Sousa, Yuri Terra Maia, Felipe Vitório, Claudio C Cirne-Santos, Caroline de Souza Barros, Rafael Rodrigues Batista, Izabel Christina N P Paixão, Guilherme Pereira Guedes, Arthur Eugen Kümmerle, Amanda Porto Neves","Zika Virus, Antiviral Agents, Pyridines, Virus Replication, Coumarins, Structure-Activity Relationship, Zinc, Molecular Structure, Imidazoles, Zika Virus Infection, Humans, Microbial Sensitivity Tests, Dose-Response Relationship, Drug, Coordination Complexes, Virus Internalization, Chlorocebus aethiops, Vero Cells"
39369592,Chemometrics and analytical blank on the at-line monitoring of Zika-VLP production using near-infrared spectroscopy.,"Júlia Públio Rabello, Paulo Eduardo da Silva Cavalcante, Jaci Leme, Vinícius Aragão Tejo Dias, Fernanda Angela Correia Barrence, Luis Giovani de Oliveira Guardalini, Thaissa Consoni Bernardino, Robson Nunes, Iago Henrique Barros, Aldo Tonso, Soraia Attie Calil Jorge, Eutimio Gustavo Fernández Núñez","Spectroscopy, Near-Infrared, Zika Virus, Least-Squares Analysis, Neural Networks, Computer, Animals, Chemometrics, Cell Line, Zika Virus Infection, Bioreactors, Spodoptera, Humans"
39319841,"Early visual intervention, visual function analysis, and grating visual acuity outcomes in children with congenital Zika syndrome.","Marcia Beatriz Tartarella, Ana Paula Braga, Jean Hipolito M Borges, Rosana S A S Furtado, Natalia Gomes Diogo, Islane M C Verçosa, Eduarda Tartarella-Nascimento","Humans, Visual Acuity, Zika Virus Infection, Infant, Female, Male, Child, Preschool, Vision Tests, Microcephaly, Vision, Low"
39222039,Zika Virus NS1 Protein Detection Using Gold Nanoparticle-Assisted Dynamic Light Scattering.,"Dayenny L D'Amato, Isabela A A Bessa, Ana Beatriz C Souza, Lucas Mendes-Monteiro, Ronaldo Mohana-Borges, Diego Allonso, Carolina B P Ligiero, Célia M Ronconi","Metal Nanoparticles, Gold, Zika Virus, Viral Nonstructural Proteins, Dynamic Light Scattering, Biosensing Techniques, Antibodies, Monoclonal, Limit of Detection, Humans"
39180787,Identification of a Orthohantavirus strain by clinical metagenomics in Brazil.,"Gabriel J Seara-Morais, Fernando Franco de Oliveira Miraglia, Jairo Tabacow Hidal, Luis Fernando Aranha Camargo, Cristóvão Luis Pitangueira Mangueira, Andre Mario Doi, Deyvid Emanuel Amgarten, Erick Gustavo Dorlass, Rubia Anita Ferraz Santana, João Renato Rebello Pinho","Humans, Male, Adult, Brazil, Metagenomics, Orthohantavirus, Genome, Viral, Hantavirus Infections, Phylogeny, RNA, Viral"
39151908,Assessment and Prognostic Resources for Gross Motor Development in a Child with Cerebral Palsy Related to Congenital Zika Syndrome.,"Paloma A Ventura, Alessandra L de Carvalho, Cristiana M Nascimento-Carvalho","Child, Preschool, Humans, Infant, Cerebral Palsy, Child Development, Motor Skills, Prognosis, Zika Virus Infection"
39136505,Evaluation of Thiazolidine Derivatives with Potential Anti-ZIKV Activity.,"Sayonara Maria Calado Gonçalves, Lília Vieira Galdino, Morganna Costa Lima, José Arion da Silva Moura, Douglas Carvalho Francisco Viana, Michelle Melgarejo da Rosa, Luiz Felipe Gomes Rebello Ferreira, Marcelo Zaldini Hernandes, Michelly Cristiny Pereira, Moacyr Jesus Barreto de Melo Rêgo, Ivan da Rocha Pitta, Rafael de Oliveira França, Marina Galdino da Rocha Pitta, Maira Galdino da Rocha Pitta","Antiviral Agents, Thiazolidines, Zika Virus, Humans, Structure-Activity Relationship, Molecular Structure, Virus Replication, Microbial Sensitivity Tests, Dose-Response Relationship, Drug, Animals, Chlorocebus aethiops, Vero Cells, Molecular Docking Simulation"
39120223,"Self-Perceived Quality of Life (WHOQOL-Bref), and Self-Reported Health, Social and Environmental Factors Related to Its Improvement among Residents of Anil, Rio de Janeiro-Cross-Sectional Study.","Rosemerie Barros, Alfredo Akira Ohnuma, Maria Conceição Manso",
39097642,Zika virus vertical transmission induces neuroinflammation and synapse impairment in brain cells derived from children born with Congenital Zika Syndrome.,"Cecilia Benazzato, Fernando Lojudice, Felizia Pöehlchen, Paulo Emílio Corrêa Leite, Antonio Carlos Manucci, Vanessa Van der Linden, Patricia Jungmann, Mari C Sogayar, Alexandre Bruni-Cardoso, Fabiele B Russo, Patricia Beltrão-Braga","Humans, Zika Virus Infection, Female, Zika Virus, Synapses, Brain, Infectious Disease Transmission, Vertical, Pregnancy, Induced Pluripotent Stem Cells, Neurons, Male, Astrocytes, Neuroinflammatory Diseases, Pregnancy Complications, Infectious, Brazil, Infant, Newborn, Autism Spectrum Disorder, Child"
39091305,"Surveillance of Erythrovirus B19 (B19V) in patients with acute febrile illness suspected of arboviruses in Mato Grosso do Sul state, Brazil.","Gislene Garcia C Lichs, Zoraida Del Carmen Fernandez, Valdinete Alves do Nascimento, Daniel Maximo Corrêa Alcantara, Everton Ferreira Lemos, Cristiano M Espínola Carvalho, Luiz Henrique Ferraz Demarchi, Crhistinne Carvalho Maymone Gonçalves, Felipe Gomes Naveca, Alexsandra Rodrigues de Mendonça Favacho",
39074252,Common arboviruses and the kidney: a review.,"Gabriel Rotsen Fortes Aguiar, Geraldo Bezerra da Silva Júnior, Janaína de Almeida Mota Ramalho, Nattachai Srisawat, Elizabeth de Francesco Daher","Humans, Arbovirus Infections, Arboviruses, Brazil, Kidney Transplantation, Chikungunya Fever, Kidney Diseases, Dengue, Zika Virus Infection, Yellow Fever"
39066237,Comparative Evaluation of Select Serological Assays for Zika Virus Using Blinded Reference Panels.,"Devy M Emperador, Mars Stone, Eduard Grebe, Camille Escadafal, Honey Dave, Eve Lackritz, Cassandra Kelly-Cirino, Ingrid Rabe, Diana P Rojas, Michael P Busch, Graham Simmons","Humans, Zika Virus, Zika Virus Infection, Antibodies, Viral, Sensitivity and Specificity, Serologic Tests, Immunoglobulin M, Immunoglobulin G, Enzyme-Linked Immunosorbent Assay, Cross Reactions, Female, Pregnancy, Brazil"
39054595,Feeding practices and weight status of children with congenital Zika syndrome: A longitudinal study in Brazil.,"Hannah E Frawley, Sara M Andrews, Anne C Wheeler, Lucélia L Nobrega, Raine C B Firmino, Claudia M da Silva, Pollyanna Bezerra, Camila V Ventura, Andre Cavalcanti, Jason Williams, Valerie L Flax","Humans, Longitudinal Studies, Brazil, Zika Virus Infection, Female, Male, Child, Preschool, Enteral Nutrition, Body Weight, Infant, Feeding Behavior, Child"
39053887,"Simultaneous detection of arboviruses by a multiplex RT-qPCR assay in Tocantins, a northern state of Brazil.","Matheus Martins Daude, Erika Regina Manuli, Geovana Maria Pereira, Alfredo Ramon Alfonso Cavalcante Junior, Ueric José Borges de Souza, Gessi Carvalho de Araujo, Flávio Augusto de Pádua Milagres, Ester Cerdeira Sabino, Horllys Gomes Barreto","Humans, Brazil, Chikungunya Fever, Dengue, Coinfection, Arboviruses, Multiplex Polymerase Chain Reaction, Adult, Female, Male, Zika Virus Infection, Young Adult, Middle Aged, Adolescent, Child, Real-Time Polymerase Chain Reaction, Arbovirus Infections, Child, Preschool, Dengue Virus, Reverse Transcriptase Polymerase Chain Reaction, Chikungunya virus"
39046260,Aptamer-associated colorimetric reverse transcription loop-mediated isothermal amplification assay for detection of dengue virus.,"Vitória de Oliveira Arruda, Luiz Ricardo Goulart Filho, Adriana Freitas Neves","Dengue Virus, Nucleic Acid Amplification Techniques, Humans, Dengue, Colorimetry, Aptamers, Nucleotide, RNA, Viral, Molecular Diagnostic Techniques, Sensitivity and Specificity, Reverse Transcription, Point-of-Care Testing"
38969814,Long-term developmental outcomes of children with congenital Zika syndrome.,"Fernanda J P Marques, Lani Tran, Youssef A Kousa, Marcio Leyser","Humans, Zika Virus Infection, Female, Male, Cross-Sectional Studies, Child, Child, Preschool, Brazil, Child Development, Infant, Zika Virus, Comorbidity, Developmental Disabilities"
38966594,Pregnant women's perceptions on Information Sources on Zika Virus: a qualitative study.,"Priscila Cardia Petra, Elena Marbán-Castro, Gustavo Matta, Claudia Milena Hormiga Sánchez, Camila Pimentel, Gabriela Lopes Gama, Adriana Melo, Marcela Daza, Angelica María Amado, Maria Consuelo Miranda Montoya, Lauren Maxwell, Edna Acosta Pérez, Marcela Mercado, Ester Paiva",
38960371,Infection by zika virus increase angiotensin I-converting enzyme activity in mouse brain.,"William Y Oyadomari, Raissa R Christoff, João V Nani, Tailene Rabello, Vitor Oliveira, Luiza M Higa, Patrícia P Garcez, Mirian A F Hayashi","Animals, Zika Virus Infection, Brain, Mice, Zika Virus, Peptidyl-Dipeptidase A, Interferon-beta, Microcephaly, Dengue Virus, Female"
38865420,"""I found out about Zika virus after she was born."" Women's experiences of risk communication during the Zika virus epidemic in Brazil, Colombia, and Puerto Rico.","María Consuelo Miranda Montoya, Claudia Hormiga Sánchez, Ester Paiva Souto, Edna Acosta Pérez, Gustavo Corrêa Matta, Marcela Daza, Gabriela Lopes Gama, Camila Pimentel, Marcela Mercado, Angélica María Amado Niño, Luz Marina Leegstra, Elena Marbán Castro, Olivia C Manders, Lauren Maxwell",
38842472,"Endemic viral infections in immunocompromised hosts: Dengue, Chikungunya, Zika.","Marcia Garnica, Jessica Fernandes Ramos, Clarisse Martins Machado","Humans, Immunocompromised Host, Dengue, Chikungunya Fever, Zika Virus Infection, Endemic Diseases, Animals"
38822063,"Zika virus as a new pathogenic agent within the Toxoplasma gondii, Rubella virus, Cytomegalovirus, and Herpes simplex (TORCH) virus family: where do we stand?","Tatiana Fazecas, Flávia Paiva Proença Lobo Lopes, Bianca Guedes, Pedro Castro, Renata Nogueira, Heron Werner","Humans, Zika Virus Infection, Microcephaly, Infant, Newborn, Zika Virus, Female, Pregnancy, Brazil"
38802065,Advancing arbovirus diagnosis in Brazil: strengthening diagnostic strategies and public health data collection.,"Brena F Sena, Bobby Brooke Herrera, Danyelly Bruneska Gondim Martins, José Luiz Lima Filho","Humans, Brazil, Arbovirus Infections, Arboviruses, Sensitivity and Specificity, Public Health, Data Collection, Dengue, Zika Virus Infection"
38797894,Antiviral Activity of ,"Caroline de S Barros, Claudio C Cirne-Santos, Priscilla O Esteves, Max W L Gomes, Vítor W Rabelo, Thamyres M Santos, Valéria L Teixeira, Izabel C N de P Paixão","Antiviral Agents, Zika Virus, Animals, Chlorocebus aethiops, Vero Cells, Seaweed, Virus Replication, Dose-Response Relationship, Drug, Microbial Sensitivity Tests, Structure-Activity Relationship, Ribavirin, Plant Extracts, Edible Seaweeds, Rhodophyta"
38773721,Long-term visual and neurodevelopmental outcomes in children with Congenital Zika Syndrome after undergoing strabismus surgery.,"Raíne Borba, Tatiane Freitas, Cláudia Marques, Lucélia Nóbrega, Taciana Higino, Camilla Rocha, Camila V Ventura, Juliana Sallum, Liana O Ventura","Humans, Female, Male, Strabismus, Child, Preschool, Zika Virus Infection, Visual Acuity, Follow-Up Studies, Ophthalmologic Surgical Procedures, Oculomotor Muscles, Vision, Binocular, Neurodevelopmental Disorders, Time Factors, Treatment Outcome"
38745914,The search for an antiviral lead molecule to combat the neglected emerging Oropouche virus.,"Rafaela Dos Santos Peinado, Marielena Vogel Saivish, Gabriela de Lima Menezes, Umberto Laino Fulco, Roosevelt Alves da Silva, Karolina Korostov, Raphael Josef Eberle, Paulo A Melo, Maurício Lacerda Nogueira, Carolina Colombelli Pacca, Raghuvir Krishnaswamy Arni, Mônika Aparecida Coronado",
38737240,Decidual production of interferon lambda in response to ZIKV persistence: Clinical evidence and ,"Tamiris Azamor, Daniela Prado Cunha, Keyla Silva Nobre Pires, Eloiza Lopes Lira Tanabe, Juliana Gil Melgaço, Andréa Marques Vieira da Silva, Marcelo Ribeiro-Alves, Thyago Leal Calvo, Luciana Neves Tubarão, Jane da Silva, Camilla Bayma Fernandes, Alessandro Fonseca de Souza, Amanda Torrentes de Carvalho, Elyzabeth Avvad-Portari, Letícia da Cunha Guida, Leonardo Gomes, Maria Elisabeth Lopes Moreira, Ana Paula Dinis Ano Bom, Patrícia Cristina da Costa Neves, Sotiris Missailidis, Zilton Vasconcelos, Alexandre Urban Borbely, Milton Ozório Moraes",
38722858,"Comprehensive analysis of early T cell responses to acute Zika Virus infection during the first epidemic in Bahia, Brazil.","Assia Samri, Antonio Carlos Bandeira, Luana Leandro Gois, Carlos Gustavo Regis Silva, Alice Rousseau, Aurelien Corneau, Nadine Tarantino, Christopher Maucourant, Gabriel Andrade Nonato Queiroz, Vincent Vieillard, Hans Yssel, Gubio Soares Campos, Silvia Sardi, Brigitte Autran, Maria Fernanda Rios Grassi","Humans, Zika Virus Infection, Adult, Zika Virus, Female, Male, Interferon-gamma, Brazil, CD8-Positive T-Lymphocytes, CD4-Positive T-Lymphocytes, Middle Aged, Young Adult, Epidemics, Lymphocyte Activation, T-Lymphocytes"
38715345,Experiences of children with congenital Zika syndrome while using motorized mobility: a qualitative study using the photovoice method.,"Amanda Spínola Barreto, Jean Bendito Felix, Heather Feldner, Mara Terezinha Figueiredo, Gaby Kelly Macedo, Dinara Nascimento Coutinho, Maria do Socorro Gadelha, Karolinne Monteiro, Egmar Longo","Humans, Female, Qualitative Research, Zika Virus Infection, Male, Mothers, Photography, Child, Preschool, Self-Help Devices, Children with Disabilities, Infant, Adult, Child"
38704883,Continuous epileptiform discharges are associated with worse neurodevelopmental findings in a congenital Zika syndrome prospective cohort.,"Marcos Adriano Garcia Campos, Patrícia da Silva Sousa, Tamires Barradas Cavalcante, Eliana Harumi Morioka Takahasi, Luciana Cavalcante Costa, Marizélia Rodrigues Costa Ribeiro, Elaine de Paula Fiod Costa, Gláucio Andrade Amaral, João Ricardo Nickenig Vissoci, Antônio Augusto Moura da Silva","Humans, Zika Virus Infection, Female, Male, Electroencephalography, Infant, Prospective Studies, Child, Preschool, Microcephaly, Epilepsy, Neurodevelopmental Disorders"
38703788,Development and assessment of a multiepitope synthetic antigen for the diagnosis of Dengue virus infection.,"Isis Botelho Nunes da Silva, Juliano de Moraes Rodrigues, Ramon Cid Gismonti Batista, Vivian Dos Santos Gomes, Clarissa de Souza Chacon, Marcius da Silva Almeida, Talita Stelling de Araujo, Bianca Ortiz da Silva, Terezinha Marta Pereira Pinto Castiñeiras, Orlando da Costa Ferreira Junior, Fabiana Avila Carneiro, Monica Montero-Lomeli","Dengue, Antigens, Viral, Epitopes, Humans, Dengue Virus, Enzyme-Linked Immunosorbent Assay, Antibodies, Viral, Cross Reactions, Sensitivity and Specificity"
38674713,"Metagenomic Analysis for Diagnosis of Hemorrhagic Fever in Minas Gerais, Brazil.","Felipe Campos de Melo Iani, Gabriel Montenegro de Campos, Talita Emile Ribeiro Adelino, Anielly Sarana da Silva, Simone Kashima, Luiz Carlos Junior Alcantara, Sandra Coccuzzo Sampaio, Marta Giovanetti, Maria Carolina Elias, Svetoslav Nanev Slavov",
38635656,"Design, development, and validation of multi-epitope proteins for serological diagnosis of Zika virus infections and discrimination from dengue virus seropositivity.","Samille Henriques Pereira, Mateus Sá Magalhães Serafim, Thaís de Fátima Silva Moraes, Nathalia Zini, Jônatas Santos Abrahão, Maurício Lacerda Nogueira, Jordana Grazziela Alves Coelho Dos Reis, Flávia Fonseca Bagno, Flávio Guimarães da Fonseca","Humans, Zika Virus Infection, Zika Virus, Dengue Virus, Dengue, Epitopes, Antibodies, Viral, Immunoglobulin G, Arboviruses, Chikungunya Fever"
38464338,"Influence of Zika virus on the cytotoxicity, cell adhesion, apoptosis and inflammatory markers of glioblastoma cells.","Daniel Rodrigo Marinowic, Gabriele Goulart Zanirati, Pamella Nunes Azevedo, Ângela Zanatta, Ismael Plentz, Allan Marinho Alcará, Fernanda Bueno Morrone, Thamiris Becker Scheffel, Angélica Regina Cappellari, Paulo Michel Roehe, Ana Paula Muterle Varela, Denise Cantarelli Machado, Fabiana Spillari Viola, Jaderson Costa Da Costa",
38409416,Proteomics and Metabolomics in Congenital Zika Syndrome: A Review of Molecular Insights and Biomarker Discovery.,"Patricia Sosa-Acosta, Fábio C S Nogueira, Gilberto B Domont","Pregnancy, Female, Humans, Zika Virus Infection, Zika Virus, Pregnancy Complications, Infectious, Placenta, Proteomics, Biomarkers"
38408544,"Zika virus infection impairs synaptogenesis, induces neuroinflammation, and could be an environmental risk factor for autism spectrum disorder outcome.","Cristine Marie Yde Ohki, Cecília Benazzato, Vanessa van der Linden, Julia V França, Carmen M Toledo, Rafael Rahal Guaragna Machado, Danielle Bastos Araujo, Danielle Bruna Leal Oliveira, Romulo S Neris, Iranaia Assunção-Miranda, Isis Nem de Oliveira Souza, Clara O Nogueira, Paulo Emilio Corrêa Leite, Hélio van der Linden, Claudia P Figueiredo, Edison Luiz Durigon, Julia R Clarke, Fabiele Baldino Russo, Patricia Cristina Baleeiro Beltrão-Braga","Zika Virus Infection, Autism Spectrum Disorder, Humans, Animals, Mice, Zika Virus, Female, Child, Synapses, Neuroinflammatory Diseases, Astrocytes, Male, Interleukin-6, Pregnancy, Risk Factors, Induced Pluripotent Stem Cells, Brazil, Disease Models, Animal, Neurogenesis"
